Time (ms)	Ch1 V	Ch2 V	Ch1 A	Ch2 A	RPM	Torque
13.073	41.315	-0.006	0.890	0.041	1626.676	-0.039
13.135	41.181	0.000	0.898	0.025	1636.424	-0.040
13.198	41.053	0.000	0.914	0.025	1625.457	-0.041
13.261	40.919	0.006	0.923	0.033	1635.205	-0.038
13.323	40.968	-0.006	0.914	0.033	1625.457	-0.039
13.386	41.066	0.000	0.923	0.025	1635.205	-0.041
13.448	41.528	0.006	0.931	0.049	1624.239	-0.040
13.511	41.747	0.000	0.963	0.033	1637.642	-0.039
13.573	41.918	0.006	1.004	0.041	1627.894	-0.041
13.636	42.076	0.006	1.029	0.025	1638.861	-0.039
13.698	42.222	0.006	1.062	0.033	1624.239	-0.039
13.761	42.332	0.006	1.095	0.033	1633.987	-0.041
13.824	42.411	0.012	1.127	0.025	1630.331	-0.041
13.886	42.448	0.000	1.152	0.033	1636.424	-0.041
13.949	42.454	-0.006	1.176	0.033	1627.894	-0.040
14.011	42.375	-0.006	1.193	0.041	1635.205	-0.043
14.074	42.161	0.000	1.209	0.033	1630.331	-0.040
14.136	41.833	0.000	1.234	0.025	1633.987	-0.041
14.199	41.449	0.000	1.242	0.033	1627.894	-0.041
14.261	40.986	-0.006	1.234	0.041	1633.987	-0.043
14.324	40.481	0.000	1.217	0.033	1631.550	-0.043
14.386	40.018	-0.006	1.193	0.041	1633.987	-0.043
14.449	39.586	0.000	1.160	0.025	1629.113	-0.041
14.512	39.233	0.000	1.103	0.033	1635.205	-0.041
14.574	38.947	0.000	1.078	0.025	1632.768	-0.041
14.637	38.849	0.006	1.037	0.041	1633.987	-0.043
14.699	38.868	-0.006	0.980	0.033	1630.331	-0.041
14.762	39.537	0.000	0.955	0.033	1635.205	-0.041
14.824	39.757	0.006	0.931	0.033	1635.205	-0.043
14.887	39.964	0.006	0.939	0.033	1635.205	-0.043
14.949	40.177	0.006	0.914	0.033	1633.987	-0.043
15.012	40.371	0.000	0.906	0.041	1632.768	-0.044
15.075	40.554	-0.006	0.906	0.033	1636.424	-0.043
15.137	40.725	0.000	0.906	0.025	1632.768	-0.044
15.200	40.883	0.000	0.914	0.033	1635.205	-0.043
15.262	41.017	0.006	0.914	0.025	1633.987	-0.044
15.325	41.102	0.000	0.914	0.025	1640.079	-0.040
15.387	41.157	-0.006	0.931	0.041	1632.768	-0.041
15.450	41.181	0.006	0.931	0.033	1637.642	-0.040
15.512	41.175	0.006	0.939	0.033	1632.768	-0.040
15.575	41.133	-0.006	0.947	0.041	1642.516	-0.040
15.637	41.084	0.000	0.939	0.033	1632.768	-0.040
15.700	41.029	0.012	0.955	0.025	1638.861	-0.040
15.763	40.968	0.006	0.972	0.041	1631.550	-0.039
15.825	40.932	0.006	0.963	0.025	1642.516	-0.039
15.888	40.846	-0.006	0.980	0.033	1630.331	-0.040
15.950	40.834	0.006	0.980	0.033	1641.297	-0.041
16.013	40.767	-0.006	0.988	0.033	1632.768	-0.040
16.075	40.700	0.006	0.980	0.041	1643.734	-0.039
16.138	40.755	0.000	0.980	0.033	1629.113	-0.039
16.200	40.828	0.000	0.996	0.033	1642.516	-0.040
16.263	41.473	0.006	1.004	0.033	1627.894	-0.041
16.326	41.613	0.018	1.021	0.025	1644.953	-0.039
16.388	41.839	0.000	1.029	0.033	1630.331	-0.040
16.451	42.027	0.006	1.062	0.033	1643.734	-0.041
16.513	42.161	0.000	1.086	0.041	1623.020	-0.041
16.576	42.259	-0.006	1.111	0.033	1642.516	-0.040
16.638	42.301	0.006	1.144	0.025	1631.550	-0.043
16.701	42.301	0.006	1.168	0.033	1638.861	-0.041
16.763	42.186	0.000	1.193	0.041	1627.894	-0.041
16.826	42.003	0.006	1.201	0.033	1643.734	-0.043
16.888	41.656	0.000	1.217	0.033	1627.894	-0.045
16.951	41.224	0.006	1.226	0.033	1640.079	-0.044
17.014	40.755	-0.006	1.226	0.025	1627.894	-0.044
17.076	40.317	0.006	1.201	0.033	1640.079	-0.045
17.139	39.927	0.000	1.176	0.033	1631.550	-0.044
17.201	39.568	0.006	1.152	0.025	1638.861	-0.043
17.264	39.257	0.000	1.111	0.033	1629.113	-0.043
17.326	39.014	0.006	1.086	0.025	1640.079	-0.045
17.389	38.776	-0.006	1.037	0.049	1632.768	-0.045
17.451	38.758	-0.006	0.996	0.025	1638.861	-0.045
17.514	38.789	-0.006	0.955	0.041	1630.331	-0.044
17.577	39.452	-0.006	0.923	0.033	1637.642	-0.045
17.639	39.690	0.000	0.906	0.041	1633.987	-0.046
17.702	39.878	0.000	0.873	0.033	1636.424	-0.043
17.764	40.079	0.000	0.865	0.041	1631.550	-0.044
17.827	40.256	0.000	0.857	0.033	1636.424	-0.043
17.889	40.420	0.000	0.841	0.041	1635.205	-0.044
17.952	40.566	-0.006	0.841	0.033	1635.205	-0.041
18.014	40.706	0.000	0.849	0.041	1635.205	-0.044
18.077	41.078	-0.006	0.841	0.041	1636.424	-0.041
18.139	40.944	-0.006	0.849	0.033	1641.297	-0.043
18.202	41.011	0.000	0.865	0.033	1633.987	-0.044
18.265	41.029	0.006	0.882	0.033	1640.079	-0.043
18.327	40.999	0.006	0.882	0.025	1635.205	-0.045
18.390	40.919	0.000	0.890	0.025	1644.953	-0.041
18.452	40.816	0.006	0.890	0.033	1632.768	-0.043
18.515	40.731	0.006	0.906	0.033	1643.734	-0.043
18.577	40.688	0.000	0.914	0.033	1632.768	-0.040
