Time (ms),Ch1 V,Ch2 V,Ch1 A,Ch2 A,RPM,Torque,range,J,,,,
953.825,38.715,0,0.021,0.002,1539.763,-0.031,0,-0.1607001796,0,,,
953.887,38.782,0,0.013,-0.007,1556.821,-0.029,0,-0.1503324261,0,,,
953.95,38.898,0.006,0.013,0.002,1575.099,-0.029,0,-0.1503324261,0,,,
954.013,38.947,0.006,0.013,0.002,1551.947,-0.031,0,-0.1607001796,0,,,
954.075,38.989,0,0.005,0.01,1550.729,-0.031,0,-0.1607001796,0,,,
954.138,39.02,0,0.013,0.018,1566.569,-0.034,0,-0.1762518099,0,,,
954.2,39.056,0,0.021,-0.007,1564.132,-0.034,0,-0.1762518099,0,,,
954.263,39.087,0.006,0.013,0.002,1538.544,-0.037,0,-0.1918034402,0,,,
954.325,39.117,0.006,0.021,0.002,1554.384,-0.034,0,-0.1762518099,0,,,
954.388,39.142,0,0.013,0.002,1571.443,-0.038,0,-0.196987317,0,,,
954.45,39.154,0.006,0.021,0.002,1556.821,-0.036,0,-0.1866195635,0,,,
954.513,39.172,0.006,0.021,0.01,1549.51,-0.036,0,-0.1866195635,0,,,
954.576,38.898,-0.006,0.013,0.01,1566.569,-0.034,0,-0.1762518099,0,,,
954.638,38.703,0,0.021,0.01,1564.132,-0.037,0,-0.1918034402,0,,,
954.701,38.728,0,0.013,0.01,1540.981,-0.036,0,-0.1866195635,0,,,
954.763,38.679,0.006,0.013,0.01,1556.821,-0.038,0,-0.196987317,0,,,
954.826,38.502,0.006,0.013,0.002,1572.662,-0.038,0,-0.196987317,0,,,
954.888,38.326,0,0.021,0.002,1559.258,-0.037,0,-0.1918034402,0,,,
954.951,38.594,0.006,0.013,0.002,1548.292,-0.039,0,-0.2021711937,0,,,
955.013,38.594,0,0.021,0.01,1562.914,-0.04,0,-0.2073550705,0,,,
955.076,38.521,0,0.013,0.01,1565.351,-0.038,0,-0.196987317,0,,,
955.138,38.63,0.006,0.03,0.01,1542.2,-0.037,0,-0.1918034402,0,,,
955.201,38.722,0,0.013,0.002,1556.821,-0.04,0,-0.2073550705,0,,,
955.264,38.825,0,0.03,0.002,1571.443,-0.039,0,-0.2021711937,0,,,
955.326,38.862,0,0.013,-0.007,1558.04,-0.037,0,-0.1918034402,0,,,
955.389,38.904,0.006,0.013,0.01,1548.292,-0.038,0,-0.196987317,0,,,
955.451,38.941,0,0.021,0.002,1562.914,-0.039,0,-0.2021711937,0,,,
955.514,38.965,0,0.021,0.002,1567.788,-0.039,0,-0.2021711937,0,,,
955.576,38.996,0,0.013,-0.007,1543.418,-0.039,0,-0.2021711937,0,,,
955.639,39.032,0.012,0.021,0.01,1555.603,-0.039,0,-0.2021711937,0,,,
955.701,39.056,0,0.013,0.01,1571.443,-0.04,0,-0.2073550705,0,,,
955.764,39.069,-0.006,0.013,0.002,1558.04,-0.037,0,-0.1918034402,0,,,
955.827,39.075,0,0.021,0.01,1544.637,-0.039,0,-0.2021711937,0,,,
955.889,38.916,0.006,0.013,0.01,1564.132,-0.04,0,-0.2073550705,0,,,
955.952,38.612,0,0.021,0.026,1570.225,-0.039,0,-0.2021711937,0,,,
956.014,38.588,0,0.013,0.01,1549.51,-0.04,0,-0.2073550705,0,,,
956.077,38.575,0,0.021,0.002,1554.384,-0.043,0,-0.2229067008,0,,,
956.139,38.429,0.006,0.03,-0.007,1571.443,-0.043,0,-0.2229067008,0,,,
956.202,38.387,0,0.013,0.002,1562.914,-0.042,0,-0.217722824,0,,,
956.264,38.521,0,0.021,-0.007,1545.855,-0.044,0,-0.2280905776,0,,,
956.327,38.527,0,0.013,0.002,1561.695,-0.046,0,-0.2384583311,0,,,
956.389,38.405,0.006,0.013,0.002,1572.662,-0.048,0,-0.2488260846,0,,,
956.452,38.533,0.006,0.03,0.002,1550.729,-0.045,0,-0.2332744543,0,,,
956.515,38.472,0.006,0.021,0.002,1553.166,-0.048,0,-0.2488260846,0,,,
956.577,38.722,0.006,0.021,0.01,1569.006,-0.049,0,-0.2540099614,0,,,
956.64,38.758,0,0.021,-0.007,1559.258,-0.048,0,-0.2488260846,0,,,
956.702,38.801,0.006,0.013,0.01,1539.763,-0.049,0,-0.2540099614,0,,,
956.765,38.831,0,0.013,0.002,1562.914,-0.049,0,-0.2540099614,0,,,
956.827,38.868,0,0.013,0.01,1577.536,-0.049,0,-0.2540099614,0,,,
956.89,38.904,0.006,0.013,0.002,1555.603,-0.05,0,-0.2591938381,0,,,
956.952,38.929,0,0.013,0.002,1551.947,-0.05,0,-0.2591938381,0,,,
957.015,38.947,0,0.013,0.002,1567.788,-0.05,0,-0.2591938381,0,,,
957.078,38.959,0.006,0.021,0.002,1560.477,-0.051,0,-0.2643777149,0,,,
957.14,38.977,0,0.013,0.01,1542.2,-0.05,0,-0.2591938381,0,,,
957.203,38.831,0,0.021,0.01,1559.258,-0.05,0,-0.2591938381,0,,,
957.265,38.502,0.006,0.013,0.002,1575.099,-0.05,0,-0.2591938381,0,,,
957.328,38.478,0,0.03,0.01,1556.821,-0.048,0,-0.2488260846,0,,,
957.39,38.448,0,0.021,0.01,1551.947,-0.05,0,-0.2591938381,0,,,
957.453,38.429,0,0.005,0.002,1569.006,-0.051,0,-0.2643777149,0,,,
957.515,38.192,-0.006,0.013,0.002,1561.695,-0.05,0,-0.2591938381,0,,,
957.578,38.344,0.006,0.021,0.002,1540.981,-0.049,0,-0.2540099614,0,,,
957.64,38.411,0,0.021,0.002,1558.04,-0.048,0,-0.2488260846,0,,,
957.703,38.332,-0.006,0.021,0.01,1575.099,-0.049,0,-0.2540099614,0,,,
957.766,38.387,0,0.013,0.01,1558.04,-0.05,0,-0.2591938381,0,,,
957.828,38.545,0,0.013,0.01,1550.729,-0.053,0,-0.2747454684,0,,,
957.891,38.6,0,0.013,0.002,1565.351,-0.054,0,-0.2799293452,0,,,
957.953,38.636,0.006,0.005,0.002,1564.132,-0.051,0,-0.2643777149,0,,,
958.016,38.679,0,0.03,0.01,1539.763,-0.053,0,-0.2747454684,0,,,
958.078,38.703,0.006,0.021,0.01,1556.821,-0.053,0,-0.2747454684,0,,,
958.141,38.746,0,0.021,0.01,1573.88,-0.053,0,-0.2747454684,0,,,
958.203,38.776,0,0.03,0.01,1559.258,-0.053,0,-0.2747454684,0,,,
958.266,38.801,0,0.021,0.01,1549.51,-0.053,0,-0.2747454684,0,,,
958.329,38.813,0,0.03,0.002,1565.351,-0.051,0,-0.2643777149,0,,,
958.391,38.843,0.006,0.013,0.002,1565.351,-0.055,0,-0.2851132219,0,,,
958.454,38.849,0,0.013,0.002,1544.637,-0.055,0,-0.2851132219,0,,,
958.516,38.74,0.006,0.021,0.002,1558.04,-0.055,0,-0.2851132219,0,,,
958.579,38.448,0.006,0.013,-0.007,1573.88,-0.055,0,-0.2851132219,0,,,
958.641,38.368,0.006,0.021,0.002,1559.258,-0.054,0,-0.2799293452,0,,,
958.704,38.362,0,0.013,0.002,1548.292,-0.054,0,-0.2799293452,0,,,
958.766,38.314,0.006,0.013,0.01,1562.914,-0.057,0,-0.2954809755,0,,,
958.829,37.991,0.006,0.013,0.002,1565.351,-0.054,0,-0.2799293452,0,,,
958.891,38.228,0,0.005,0.002,1542.2,-0.057,0,-0.2954809755,0,,,
958.954,38.277,0,0.021,0.002,1556.821,-0.06,0,-0.3110326058,0,,,
959.017,38.228,-0.006,0.013,-0.007,1570.225,-0.059,0,-0.305848729,0,,,
959.079,38.216,0,0.021,0.01,1558.04,-0.056,0,-0.2902970987,0,,,
959.142,38.429,0,0.021,0.01,1548.292,-0.059,0,-0.305848729,0,,,
959.204,38.478,0,0.013,0.01,1561.695,-0.059,0,-0.305848729,0,,,
959.267,38.521,0,0.013,0.002,1562.914,-0.059,0,-0.305848729,0,,,
959.329,38.545,0,0.013,-0.007,1540.981,-0.059,0,-0.305848729,0,,,
959.392,38.582,0,0.013,0.01,1555.603,-0.061,0,-0.3162164825,0,,,
959.454,38.624,0,0.03,0.002,1571.443,-0.06,0,-0.3110326058,0,,,
959.517,38.661,0.006,0.005,0.002,1559.258,-0.062,0,-0.3214003593,0,,,
959.58,38.679,0,0.021,0.01,1548.292,-0.062,0,-0.3214003593,0,,,
959.642,38.709,0.006,0.021,0.01,1564.132,-0.06,0,-0.3110326058,0,,,
959.705,38.722,0,0.013,0.01,1561.695,-0.061,0,-0.3162164825,0,,,
959.767,38.746,0.006,0.005,0.01,1540.981,-0.062,0,-0.3214003593,0,,,
959.83,38.618,0,0.013,-0.007,1554.384,-0.064,0,-0.3317681128,0,,,
959.892,38.35,0,0.03,0.01,1570.225,-0.062,0,-0.3214003593,0,,,
959.955,38.265,0.006,0.021,0.01,1556.821,-0.065,0,-0.3369519896,0,,,
960.017,38.259,0.012,0.021,0.01,1548.292,-0.065,0,-0.3369519896,0,,,
960.08,38.234,-0.006,0.013,0.002,1562.914,-0.065,0,-0.3369519896,0,,,
960.142,37.967,0,0.013,0.002,1561.695,-0.065,0,-0.3369519896,0,,,
960.205,38.082,-0.006,0.021,0.01,1538.544,-0.064,0,-0.3317681128,0,,,
960.268,38.143,0,0.021,0.01,1554.384,-0.066,0,-0.3421358663,0,,,
960.33,38.125,0.006,0.013,0.01,1572.662,-0.065,0,-0.3369519896,0,,,
960.393,38.155,-0.006,0.03,0.002,1555.603,-0.065,0,-0.3369519896,0,,,
960.455,38.308,0,0.013,0.01,1547.074,-0.067,0,-0.3473197431,0,,,
960.518,38.375,0,0.013,-0.007,1564.132,-0.068,0,-0.3525036199,0,,,
960.58,38.417,0,0.021,0.002,1560.477,-0.066,0,-0.3421358663,0,,,
960.643,38.466,0,0.005,0.002,1538.544,-0.068,0,-0.3525036199,0,,,
960.705,38.502,0.006,0.013,0.01,1558.04,-0.067,0,-0.3473197431,0,,,
960.768,38.539,0.006,0.021,-0.007,1571.443,-0.065,0,-0.3369519896,0,,,
960.831,38.557,0.006,0.021,-0.007,1554.384,-0.067,0,-0.3473197431,0,,,
960.893,38.594,0,0.013,0.01,1547.074,-0.068,0,-0.3525036199,0,,,
960.956,38.618,-0.006,0.021,0.002,1564.132,-0.068,0,-0.3525036199,0,,,
961.018,38.63,0,0.03,0.002,1560.477,-0.068,0,-0.3525036199,0,,,
961.081,38.655,0.006,0.005,0.002,1536.107,-0.068,0,-0.3525036199,0,,,
961.143,38.612,-0.006,0.021,0.002,1555.603,-0.068,0,-0.3525036199,0,,,
961.206,38.344,0,0.021,-0.007,1573.88,-0.072,0,-0.3732391269,0,,,
961.268,38.204,0,0.021,0.002,1553.166,-0.067,0,-0.3473197431,0,,,
961.331,38.168,0,0.013,0.01,1548.292,-0.067,0,-0.3473197431,0,,,
961.393,38.204,0.006,0.021,0.002,1564.132,-0.07,0,-0.3628713734,0,,,
961.456,38.021,0,0.013,0.002,1560.477,-0.07,0,-0.3628713734,0,,,
961.519,37.979,0.006,0.013,0.002,1536.107,-0.07,0,-0.3628713734,0,,,
961.581,38.088,0,0.005,-0.007,1555.603,-0.072,0,-0.3732391269,0,,,
961.644,38.046,0.006,0.021,0.002,1572.662,-0.071,0,-0.3680552501,0,,,
961.706,38.107,0.006,0.03,-0.007,1553.166,-0.07,0,-0.3628713734,0,,,
961.769,38.046,0,0.021,-0.007,1547.074,-0.073,0,-0.3784230037,0,,,
961.831,38.301,0,0.013,0.002,1564.132,-0.075,0,-0.3887907572,0,,,
961.894,38.356,0,0.021,0.002,1558.04,-0.075,0,-0.3887907572,0,,,
961.956,38.399,0.006,0.013,0.002,1537.326,-0.073,0,-0.3784230037,0,,,
962.019,38.429,-0.006,0.013,0.002,1559.258,-0.076,0,-0.393974634,0,,,
962.082,38.478,0.012,0.03,0.01,1572.662,-0.078,0,-0.4043423875,0,,,
962.144,38.508,0,0.021,0.002,1553.166,-0.076,0,-0.393974634,0,,,
962.207,38.539,0,0.021,0.01,1549.51,-0.078,0,-0.4043423875,0,,,
962.269,38.569,0,0.021,0.002,1565.351,-0.077,0,-0.3991585107,0,,,
962.332,38.594,0.012,0.021,0.01,1555.603,-0.077,0,-0.3991585107,0,,,
962.394,38.612,-0.006,0.03,0.018,1534.889,-0.077,0,-0.3991585107,0,,,
962.457,38.618,0,0.013,0.01,1556.821,-0.078,0,-0.4043423875,0,,,
962.519,38.405,0.006,0.013,0.002,1571.443,-0.078,0,-0.4043423875,0,,,
962.582,38.168,0,0.013,0.002,1549.51,-0.078,0,-0.4043423875,0,,,
962.644,38.174,0.006,0.021,0.002,1547.074,-0.079,0,-0.4095262642,0,,,
962.707,38.161,-0.006,0.005,0.002,1564.132,-0.079,0,-0.4095262642,0,,,
962.77,38.094,0.006,0.013,0.002,1554.384,-0.079,0,-0.4095262642,0,,,
962.832,37.224,0,0.013,0.01,1533.67,-0.078,0,-0.4043423875,0,,,
962.895,38.027,0,0.013,0.01,1556.821,-0.081,0,-0.4198940178,0,,,
962.957,38.058,0.006,0.013,0.002,1571.443,-0.079,0,-0.4095262642,0,,,
963.02,38.015,0,0.005,0.01,1548.292,-0.078,0,-0.4043423875,0,,,
963.082,38.289,0.006,0.021,0.01,1548.292,-0.081,0,-0.4198940178,0,,,
963.145,38.283,0,0.013,0.002,1566.569,-0.082,0,-0.4250778945,0,,,
963.207,38.332,-0.006,0.03,0.002,1556.821,-0.081,0,-0.4198940178,0,,,
963.27,38.375,0,0.013,0.01,1543.418,-0.081,0,-0.4198940178,0,,,
963.333,38.411,0.006,0.021,0.01,1558.04,-0.082,0,-0.4250778945,0,,,
963.395,38.454,0,0.03,0.01,1561.695,-0.081,0,-0.4198940178,0,,,
963.458,38.496,0,0.013,0.002,1538.544,-0.083,0,-0.4302617713,0,,,
963.52,38.521,-0.006,0.013,0.002,1550.729,-0.082,0,-0.4250778945,0,,,
963.583,38.551,0,0.021,0.01,1569.006,-0.081,0,-0.4198940178,0,,,
963.645,38.575,0.006,0.03,0.018,1550.729,-0.083,0,-0.4302617713,0,,,
963.708,38.594,0.006,0.021,0.002,1543.418,-0.083,0,-0.4302617713,0,,,
963.77,38.612,0,0.021,-0.007,1560.477,-0.084,0,-0.4354456481,0,,,
963.833,38.381,0,0.021,0.01,1555.603,-0.082,0,-0.4250778945,0,,,
963.895,38.149,0,0.021,0.002,1533.67,-0.084,0,-0.4354456481,0,,,
963.958,38.125,0,0.013,0.002,1551.947,-0.083,0,-0.4302617713,0,,,
964.021,38.143,0.006,0.021,0.01,1569.006,-0.084,0,-0.4354456481,0,,,
964.083,38.107,-0.006,0.03,0.01,1547.074,-0.086,0,-0.4458134016,0,,,
964.146,37.747,-0.006,0.021,0.002,1548.292,-0.087,0,-0.4509972784,0,,,
964.208,37.985,-0.006,0.013,0.002,1561.695,-0.086,0,-0.4458134016,0,,,
964.271,38.027,0,0.021,0.002,1551.947,-0.084,0,-0.4354456481,0,,,
964.333,38.021,0,0.021,0.002,1538.544,-0.087,0,-0.4509972784,0,,,
964.396,38.04,0,0.013,0.01,1555.603,-0.088,0,-0.4561811551,0,,,
964.458,38.247,0,0.013,-0.007,1564.132,-0.088,0,-0.4561811551,0,,,
964.521,38.289,0,0.021,0.01,1543.418,-0.088,0,-0.4561811551,0,,,
964.584,38.344,0.006,0.013,0.002,1545.855,-0.09,0,-0.4665489086,0,,,
964.646,38.381,-0.006,0.005,0.002,1562.914,-0.09,0,-0.4665489086,0,,,
964.709,38.423,0,0.013,0.01,1559.258,-0.089,0,-0.4613650319,0,,,
964.771,38.46,0,0.013,0.01,1539.763,-0.089,0,-0.4613650319,0,,,
964.834,38.484,0,0.021,-0.007,1556.821,-0.089,0,-0.4613650319,0,,,
964.896,38.515,0,0.03,0.01,1564.132,-0.092,0,-0.4769166622,0,,,
964.959,38.545,-0.006,0.013,0.01,1540.981,-0.09,0,-0.4665489086,0,,,
965.021,38.563,0.006,0.03,0.002,1549.51,-0.092,0,-0.4769166622,0,,,
965.084,38.582,0,0.021,-0.007,1566.569,-0.09,0,-0.4665489086,0,,,
965.146,38.35,0.006,0.038,0.01,1553.166,-0.09,0,-0.4665489086,0,,,
965.209,38.265,0.006,0.03,0.01,1543.418,-0.093,0,-0.4821005389,0,,,
965.272,38.131,0.006,0.021,0.002,1558.04,-0.092,0,-0.4769166622,0,,,
965.334,38.094,0.006,0.005,0.01,1558.04,-0.093,0,-0.4821005389,0,,,
965.397,38.143,0,0.013,0.002,1534.889,-0.094,0,-0.4872844157,0,,,
965.459,38.046,0,0.013,0.002,1551.947,-0.094,0,-0.4872844157,0,,,
965.522,37.741,0,0.03,0.002,1569.006,-0.093,0,-0.4821005389,0,,,
965.584,37.918,0,0.021,0.002,1544.637,-0.094,0,-0.4872844157,0,,,
965.647,38.009,0,0.03,0.002,1544.637,-0.094,0,-0.4872844157,0,,,
965.709,38.034,0.006,0.03,0.002,1561.695,-0.097,0,-0.502836046,0,,,
965.772,38.192,0.006,0.013,0.002,1551.947,-0.097,0,-0.502836046,0,,,
965.835,38.241,0,0.021,-0.007,1536.107,-0.097,0,-0.502836046,0,,,
965.897,38.289,0,0.021,0.002,1554.384,-0.098,0,-0.5080199227,0,,,
965.96,38.332,0,0.005,0.018,1556.821,-0.097,0,-0.502836046,0,,,
966.022,38.362,-0.006,0.021,0.002,1530.015,-0.098,0,-0.5080199227,0,,,
966.085,38.411,0,0.021,-0.007,1547.074,-0.099,0,-0.5132037995,0,,,
966.147,38.435,0,0.021,0.002,1565.351,-0.1,0,-0.5183876763,0,,,
966.21,38.466,0,0.021,0.01,1539.763,-0.099,0,-0.5132037995,0,,,
966.272,38.484,0,0.013,0.018,1540.981,-0.098,0,-0.5080199227,0,,,
966.335,38.521,-0.006,0.013,0.01,1558.04,-0.098,0,-0.5080199227,0,,,
966.397,38.527,0.006,0.005,0.01,1547.074,-0.098,0,-0.5080199227,0,,,
966.46,38.326,-0.006,0.013,0.002,1536.107,-0.099,0,-0.5132037995,0,,,
966.523,38.265,0,0.013,0.002,1550.729,-0.098,0,-0.5080199227,0,,,
966.585,38.052,0,0.013,0.002,1551.947,-0.101,0,-0.523571553,0,,,
966.648,38.021,0,0.03,0.01,1527.578,-0.1,0,-0.5183876763,0,,,
966.71,38.058,0,0.03,0.01,1544.637,-0.1,0,-0.5183876763,0,,,
966.773,38.064,0,0.013,0.002,1561.695,-0.101,0,-0.523571553,0,,,
966.835,37.766,0,0.03,0.01,1539.763,-0.103,0,-0.5339393066,0,,,
966.898,37.954,0.006,0.021,-0.007,1539.763,-0.103,0,-0.5339393066,0,,,
966.96,37.936,0,0.021,0.002,1558.04,-0.103,0,-0.5339393066,0,,,
967.023,38.027,0,0.021,0.01,1550.729,-0.101,0,-0.523571553,0,,,
967.086,38.058,0.006,0.03,0.01,1533.67,-0.103,0,-0.5339393066,0,,,
967.148,38.168,-0.006,0.005,0.018,1550.729,-0.105,0,-0.5443070601,0,,,
967.211,38.21,0,0.021,0.002,1553.166,-0.105,0,-0.5443070601,0,,,
967.273,38.259,0,0.021,0.002,1527.578,-0.104,0,-0.5391231833,0,,,
967.336,38.289,0.006,0.013,0.018,1545.855,-0.106,0,-0.5494909368,0,,,
967.398,38.338,0,0.021,-0.007,1561.695,-0.108,0,-0.5598586904,0,,,
967.461,38.362,0,0.03,0.01,1538.544,-0.106,0,-0.5494909368,0,,,
967.523,38.393,0,0.013,-0.007,1537.326,-0.106,0,-0.5494909368,0,,,
967.586,38.417,0.006,0.005,-0.007,1556.821,-0.109,0,-0.5650425671,0,,,
967.648,38.448,0,0.013,0.002,1550.729,-0.108,0,-0.5598586904,0,,,
967.711,38.46,0,0.03,0.002,1532.452,-0.108,0,-0.5598586904,0,,,
967.774,38.478,0.006,0.013,-0.007,1549.51,-0.109,0,-0.5650425671,0,,,
967.836,38.216,-0.006,0.013,0.01,1550.729,-0.108,0,-0.5598586904,0,,,
967.899,37.979,0.006,0.021,0.01,1526.359,-0.106,0,-0.5494909368,0,,,
967.961,38.003,0,0.021,0.002,1544.637,-0.109,0,-0.5650425671,0,,,
968.024,37.991,0.012,0.021,0.002,1560.477,-0.11,0,-0.5702264439,0,,,
968.086,37.985,-0.006,0.021,0.002,1534.889,-0.109,0,-0.5650425671,0,,,
968.149,37.808,0,0.005,0.002,1537.326,-0.109,0,-0.5650425671,0,,,
968.211,37.82,0,0.021,0.002,1558.04,-0.112,0,-0.5805941974,0,,,
968.274,37.851,0.006,0.005,0.002,1542.2,-0.112,0,-0.5805941974,0,,,
968.337,37.887,0,0.013,0.002,1533.67,-0.111,0,-0.5754103207,0,,,
968.399,37.936,0,0.021,0.002,1550.729,-0.115,0,-0.5961458277,0,,,
968.462,38.07,0.012,0.021,0.002,1540.981,-0.114,0,-0.5909619509,0,,,
968.524,38.125,0,0.013,0.002,1526.359,-0.115,0,-0.5961458277,0,,,
968.587,38.174,0.006,0.013,0.002,1545.855,-0.115,0,-0.5961458277,0,,,
968.649,38.198,0,0.013,0.002,1549.51,-0.116,0,-0.6013297045,0,,,
968.712,38.241,0.006,0.013,0.01,1523.922,-0.116,0,-0.6013297045,0,,,
968.774,38.277,0,0.013,0.01,1539.763,-0.116,0,-0.6013297045,0,,,
968.837,38.301,0,0.013,0.002,1556.821,-0.114,0,-0.5909619509,0,,,
968.899,38.326,0,0.013,0.002,1532.452,-0.114,0,-0.5909619509,0,,,
968.962,38.356,0.006,0.013,0.01,1534.889,-0.114,0,-0.5909619509,0,,,
969.025,38.375,-0.006,0.021,0.01,1551.947,-0.117,0,-0.6065135812,0,,,
969.087,38.393,-0.006,0.03,0.018,1540.981,-0.116,0,-0.6013297045,0,,,
969.15,38.186,0.006,0.021,0.01,1528.796,-0.116,0,-0.6013297045,0,,,
969.212,38.021,0.006,0.021,0.01,1549.51,-0.114,0,-0.5909619509,0,,,
969.275,37.93,0.006,0.021,0.01,1539.763,-0.114,0,-0.5909619509,0,,,
969.337,37.918,0.006,0.021,-0.007,1525.141,-0.117,0,-0.6065135812,0,,,
969.4,37.875,0.006,0.013,0.01,1542.2,-0.12,0,-0.6220652115,0,,,
969.462,37.778,0.006,0.013,0.01,1548.292,-0.117,0,-0.6065135812,0,,,
969.525,37.54,0.006,0.03,0.002,1522.704,-0.119,0,-0.6168813348,0,,,
969.588,37.796,0.006,0.03,0.002,1536.107,-0.119,0,-0.6168813348,0,,,
969.65,37.644,0,0.013,0.002,1553.166,-0.12,0,-0.6220652115,0,,,
969.713,37.857,0,0.013,0.002,1530.015,-0.12,0,-0.6220652115,0,,,
969.775,37.979,0,0.021,0.01,1534.889,-0.12,0,-0.6220652115,0,,,
969.838,38.027,-0.006,0.013,0.01,1550.729,-0.122,0,-0.632432965,0,,,
969.9,38.07,0.012,0.013,0.002,1537.326,-0.123,0,-0.6376168418,0,,,
969.963,38.101,-0.006,0.013,-0.015,1526.359,-0.121,0,-0.6272490883,0,,,
970.025,38.149,0,0.013,0.002,1545.855,-0.125,0,-0.6479845953,0,,,
970.088,38.18,0.006,0.021,0.01,1538.544,-0.125,0,-0.6479845953,0,,,
970.15,38.216,0.006,0.013,0.002,1522.704,-0.126,0,-0.6531684721,0,,,
970.213,38.241,0,0.013,0.002,1542.2,-0.125,0,-0.6479845953,0,,,
970.276,38.265,0,0.013,0.002,1545.855,-0.126,0,-0.6531684721,0,,,
970.338,38.289,0.006,0.005,-0.007,1520.267,-0.126,0,-0.6531684721,0,,,
970.401,38.32,-0.006,0.021,0.018,1537.326,-0.126,0,-0.6531684721,0,,,
970.463,38.32,0,0.021,-0.007,1553.166,-0.123,0,-0.6376168418,0,,,
970.526,38.094,0,0.005,0.018,1527.578,-0.125,0,-0.6479845953,0,,,
970.588,37.863,0,0.021,0.01,1531.233,-0.128,0,-0.6635362256,0,,,
970.651,37.875,0,0.03,0.01,1553.166,-0.127,0,-0.6583523489,0,,,
970.713,37.833,-0.006,0.021,0.002,1537.326,-0.127,0,-0.6583523489,0,,,
970.776,37.784,0,0.013,0.002,1527.578,-0.126,0,-0.6531684721,0,,,
970.839,37.504,-0.006,0.013,0.018,1545.855,-0.13,0,-0.6739039791,0,,,
970.901,37.717,-0.006,0.021,0.002,1537.326,-0.128,0,-0.6635362256,0,,,
970.964,37.723,0.012,0.03,0.002,1523.922,-0.127,0,-0.6583523489,0,,,
971.026,37.772,0,0.021,0.01,1540.981,-0.13,0,-0.6739039791,0,,,
971.089,37.869,0,0.005,0.002,1540.981,-0.13,0,-0.6739039791,0,,,
971.151,37.954,0.006,0.03,0.002,1516.611,-0.13,0,-0.6739039791,0,,,
971.214,37.997,0.006,0.021,0.002,1537.326,-0.13,0,-0.6739039791,0,,,
971.276,38.046,0,0.021,0.01,1547.074,-0.131,0,-0.6790878559,0,,,
971.339,38.082,0,0.013,0.002,1521.485,-0.13,0,-0.6739039791,0,,,
971.401,38.119,-0.006,0.021,0.002,1533.67,-0.132,0,-0.6842717327,0,,,
971.464,38.149,-0.012,0.03,-0.007,1550.729,-0.131,0,-0.6790878559,0,,,
971.527,38.18,0.006,0.013,0.002,1528.796,-0.131,0,-0.6790878559,0,,,
971.589,38.21,0,0.013,0.002,1528.796,-0.132,0,-0.6842717327,0,,,
971.652,38.228,0,0.013,0.002,1548.292,-0.133,0,-0.6894556094,0,,,
971.714,38.259,0,0.03,-0.007,1536.107,-0.131,0,-0.6790878559,0,,,
971.777,38.259,0,0.013,0.002,1527.578,-0.133,0,-0.6894556094,0,,,
971.839,38.198,0,0.013,-0.007,1545.855,-0.134,0,-0.6946394862,0,,,
971.902,37.851,0.006,0.021,-0.007,1536.107,-0.133,0,-0.6894556094,0,,,
971.964,37.802,0.006,0.021,-0.007,1521.485,-0.133,0,-0.6894556094,0,,,
972.027,37.796,0,0.021,0.01,1538.544,-0.136,0,-0.7050072397,0,,,
972.09,37.723,-0.006,0.021,0.002,1540.981,-0.136,0,-0.7050072397,0,,,
972.152,37.613,-0.006,0.013,0.01,1517.83,-0.134,0,-0.6946394862,0,,,
972.215,37.553,0,0.021,0.002,1534.889,-0.137,0,-0.7101911165,0,,,
972.277,37.674,0,0.021,0.01,1550.729,-0.138,0,-0.7153749932,0,,,
972.34,37.693,0,0.013,0.01,1523.922,-0.138,0,-0.7153749932,0,,,
972.402,37.699,-0.006,0.013,0.026,1531.233,-0.139,0,-0.72055887,0,,,
972.465,37.869,0.006,0.005,0.01,1547.074,-0.137,0,-0.7101911165,0,,,
972.527,37.906,-0.006,0.021,0.018,1531.233,-0.138,0,-0.7153749932,0,,,
972.59,37.948,0.012,0.005,0.01,1528.796,-0.139,0,-0.72055887,0,,,
972.652,38.003,-0.006,0.013,0.002,1545.855,-0.14,0,-0.7257427468,0,,,
972.715,38.034,0,0.013,0.01,1531.233,-0.139,0,-0.72055887,0,,,
972.778,38.064,-0.006,0.021,0.01,1522.704,-0.14,0,-0.7257427468,0,,,
972.84,38.094,0,0.021,-0.007,1542.2,-0.14,0,-0.7257427468,0,,,
972.903,38.125,0.006,0.013,0.002,1534.889,-0.138,0,-0.7153749932,0,,,
972.965,38.149,0.006,0.03,0.01,1523.922,-0.137,0,-0.7101911165,0,,,
973.028,38.174,0,0.021,0.01,1539.763,-0.142,0,-0.7361105003,0,,,
973.09,38.186,0.006,0.021,0.002,1543.418,-0.14,0,-0.7257427468,0,,,
973.153,38.204,0,0.013,-0.007,1519.048,-0.143,0,-0.7412943771,0,,,
973.215,37.979,0.006,0.013,0.002,1531.233,-0.143,0,-0.7412943771,0,,,
973.278,37.747,0.006,0.021,0.002,1551.947,-0.142,0,-0.7361105003,0,,,
973.341,37.729,0,0.021,0.002,1527.578,-0.145,0,-0.7516621306,0,,,
973.403,37.687,0,0.013,0.002,1530.015,-0.144,0,-0.7464782538,0,,,
973.466,37.595,-0.006,0.013,0.002,1548.292,-0.145,0,-0.7516621306,0,,,
973.528,37.187,0,0.005,0.01,1534.889,-0.142,0,-0.7361105003,0,,,
